g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id,player,pos,lg,age,experience,tm,season,mpg,fg%,3p%,2p%,ft%,rpg,apg,spg%,bpg,tpg,pfpg,ppg,all-star selections,aba mvp,aba roy,dpoy,mip,nba mvp,nba roy,smoy,championships,finals_appearances,fmvp,hof
140,66.0,3096.0,290,782,20.0,73.0,270,709,133,193,69.0,312.0,381.0,428,126.0,25.0,250.0,401,733,3396,junior harrington,PG,NBA,26.0,3,"MEM, NOH, DEN",2003-2007,22.11428571428571,0.3708439897698209,0.273972602739726,0.3808180535966149,0.689119170984456,2.7214285714285715,3.057142857142857,0.9,0.1785714285714285,1.7857142857142858,2.8642857142857143,5.235714285714286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
394,100.0,6924.0,1033,2595,339.0,942.0,694,1653,210,294,124.0,537.0,661.0,421,170.0,81.0,345.0,533,2615,3397,kareem rush,SG,NBA,29.0,7,"LAC, PHI, IND, CHA, TOT, LAL, CHA, LAL, LAL",2003-2010,17.573604060913706,0.3980732177263969,0.3598726114649681,0.4198427102238354,0.7142857142857143,1.677664974619289,1.0685279187817258,0.4314720812182741,0.2055837563451776,0.8756345177664975,1.3527918781725887,6.637055837563452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
16,0.0,156.0,15,37,0.0,0.0,15,37,2,6,4.0,28.0,32.0,0,1.0,12.0,6.0,20,32,3398,ken johnson,C,NBA,24.0,1,MIA,2003-2003,9.75,0.4054054054054054,0.0,0.4054054054054054,0.3333333333333333,2.0,0.0,0.0625,0.75,0.375,1.25,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
265,10.0,3050.0,395,843,2.0,8.0,393,835,214,327,287.0,494.0,781.0,64,65.0,96.0,166.0,503,1006,3399,lonny baxter,C-PF,NBA,27.0,4,"TOT, HOU, CHA, NOH, TOT, CHI, TOR, WAS, CHI",2003-2006,11.50943396226415,0.4685646500593119,0.25,0.4706586826347305,0.654434250764526,2.9471698113207547,0.2415094339622641,0.2452830188679245,0.3622641509433962,0.6264150943396226,1.8981132075471696,3.79622641509434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
105,4.0,831.0,106,172,3.0,8.0,103,164,71,96,56.0,119.0,175.0,26,24.0,43.0,54.0,140,286,3400,maceo baston,PF,NBA,33.0,4,"IND, TOR, IND, TOR",2003-2009,7.914285714285715,0.6162790697674418,0.375,0.6280487804878049,0.7395833333333334,1.6666666666666667,0.2476190476190476,0.2285714285714285,0.4095238095238095,0.5142857142857142,1.3333333333333333,2.723809523809524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1057,349.0,26859.0,4584,10262,1495.0,4055.0,3089,6207,3380,4089,685.0,3012.0,3697.0,4001,1392.0,319.0,2116.0,2212,14043,3401,manu ginóbili,SG,NBA,40.0,16,"SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS",2003-2018,25.410596026490065,0.4466965503800428,0.3686806411837238,0.4976639278234251,0.82660797260944,3.4976348155156103,3.785241248817408,1.316934720908231,0.3017975402081362,2.001892147587512,2.0927152317880795,13.285714285714286,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5,0,no
89,8.0,854.0,125,286,7.0,20.0,118,266,54,82,51.0,80.0,131.0,16,15.0,34.0,39.0,100,311,3402,marcus haislip,SF,NBA,29.0,4,"SAS, IND, MIL, MIL",2003-2010,9.595505617977528,0.4370629370629371,0.35,0.4436090225563909,0.6585365853658537,1.4719101123595506,0.1797752808988764,0.1685393258426966,0.3820224719101123,0.4382022471910112,1.1235955056179776,3.49438202247191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
447,221.0,11246.0,1190,2944,289.0,840.0,901,2104,524,718,274.0,926.0,1200.0,1600,583.0,128.0,708.0,967,3193,3403,marko jarić,SG,NBA,30.0,7,"MEM, MIN, MIN, MIN, LAC, LAC, LAC",2003-2009,25.158836689038033,0.4042119565217391,0.344047619047619,0.4282319391634981,0.7298050139275766,2.684563758389262,3.5794183445190155,1.3042505592841165,0.2863534675615212,1.5838926174496644,2.16331096196868,7.143176733780761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
634,460.0,18429.0,3028,6615,596.0,1590.0,2432,5025,1909,2396,1261.0,3175.0,4436.0,1089,329.0,453.0,991.0,1815,8561,3404,mehmet okur,C,NBA,32.0,10,"NJN, UTA, UTA, UTA, UTA, UTA, UTA, UTA, DET, DET",2003-2012,29.06782334384858,0.4577475434618291,0.3748427672955974,0.4839800995024875,0.7967445742904842,6.996845425867508,1.7176656151419558,0.5189274447949527,0.7145110410094637,1.5630914826498423,2.862776025236593,13.503154574132491,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
405,55.0,6314.0,812,1782,0.0,3.0,812,1779,457,729,463.0,805.0,1268.0,279,105.0,217.0,420.0,816,2081,3405,melvin ely,C,NBA,35.0,9,"NOP, DEN, NOH, NOH, TOT, CHA, SAS, CHA, CHA, LAC, LAC",2003-2014,15.590123456790124,0.4556677890011223,0.0,0.4564362001124227,0.6268861454046639,3.130864197530864,0.6888888888888889,0.2592592592592592,0.5358024691358024,1.037037037037037,2.0148148148148146,5.1382716049382715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
75,2.0,1248.0,197,467,18.0,81.0,179,386,69,88,82.0,175.0,257.0,52,42.0,16.0,69.0,120,481,3406,mike batiste,PF,NBA,25.0,1,MEM,2003-2003,16.64,0.4218415417558886,0.2222222222222222,0.4637305699481865,0.7840909090909091,3.4266666666666667,0.6933333333333334,0.56,0.2133333333333333,0.92,1.6,6.413333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1121,636.0,30761.0,4412,9996,1427.0,3818.0,2985,6178,2121,2647,800.0,3957.0,4757.0,2463,818.0,353.0,1546.0,2256,12372,3407,mike dunleavy,SF,NBA,36.0,15,"TOT, CLE, ATL, CHI, CHI, CHI, MIL, MIL, IND, IND, IND, IND, TOT, GSW, IND, GSW, GSW, GSW, GSW",2003-2017,27.440677966101696,0.4413765506202481,0.3737558931377684,0.4831660731628359,0.8012844729882886,4.243532560214095,2.1971454058876003,0.7297056199821588,0.3148974130240856,1.3791257805530777,2.0124888492417483,11.03657448706512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,no
341,18.0,3464.0,313,814,50.0,168.0,263,646,189,258,91.0,266.0,357.0,409,132.0,15.0,178.0,331,865,3408,mike wilks,PG,NBA,30.0,7,"OKC, TOT, DEN, WAS, SEA, SEA, TOT, CLE, SEA, SAS, HOU, TOT, ATL, MIN",2003-2010,10.158357771260995,0.3845208845208845,0.2976190476190476,0.4071207430340557,0.7325581395348837,1.0469208211143697,1.1994134897360704,0.3870967741935484,0.0439882697947214,0.5219941348973607,0.9706744868035192,2.536656891495601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
7,0.0,76.0,9,25,0.0,0.0,9,25,5,8,9.0,14.0,23.0,5,1.0,3.0,3.0,13,23,3409,nate huffman,C,NBA,27.0,1,TOR,2003-2003,10.857142857142858,0.36,0.0,0.36,0.625,3.2857142857142856,0.7142857142857143,0.1428571428571428,0.4285714285714285,0.4285714285714285,1.8571428571428572,3.2857142857142856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1004,659.0,26347.0,4386,8014,7.0,57.0,4379,7957,2665,4032,1751.0,4368.0,6119.0,1799,1083.0,759.0,1784.0,3029,11444,3410,nenê,C,NBA,36.0,17,"HOU, HOU, HOU, WAS, WAS, WAS, WAS, TOT, DEN, WAS, DEN, DEN, DEN, DEN, DEN, DEN, DEN, DEN, DEN",2003-2019,26.24203187250996,0.5472922385824807,0.1228070175438596,0.5503330400904863,0.6609623015873016,6.094621513944223,1.7918326693227091,1.0786852589641434,0.7559760956175299,1.7768924302788844,3.016932270916335,11.398406374501992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
224,16.0,2265.0,225,737,46.0,203.0,179,534,97,136,130.0,240.0,370.0,127,55.0,63.0,151.0,268,593,3411,nikoloz tskitishvili,SF-PF,NBA,22.0,4,"TOT, MIN, PHO, TOT, DEN, GSW, DEN, DEN",2003-2006,10.111607142857142,0.3052917232021709,0.2266009852216748,0.3352059925093633,0.7132352941176471,1.6517857142857142,0.5669642857142857,0.2455357142857142,0.28125,0.6741071428571429,1.1964285714285714,2.6473214285714284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
127,8.0,1293.0,199,488,9.0,36.0,190,452,61,92,90.0,176.0,266.0,44,28.0,40.0,87.0,180,468,3412,pat burke,C,NBA,33.0,3,"PHO, PHO, ORL",2003-2007,10.181102362204724,0.4077868852459016,0.25,0.4203539823008849,0.6630434782608695,2.094488188976378,0.3464566929133858,0.2204724409448819,0.3149606299212598,0.6850393700787402,1.4173228346456692,3.68503937007874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
18,0.0,121.0,15,38,0.0,1.0,15,37,3,7,9.0,10.0,19.0,7,1.0,1.0,10.0,12,33,3413,paul shirley,PF,NBA,27.0,3,"PHO, CHI, ATL",2003-2005,6.722222222222222,0.3947368421052631,0.0,0.4054054054054054,0.4285714285714285,1.0555555555555556,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.5555555555555556,0.6666666666666666,1.8333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
27,0.0,256.0,29,93,4.0,26.0,25,67,21,29,9.0,16.0,25.0,22,14.0,1.0,21.0,33,83,3414,predrag savović,SG,NBA,26.0,1,DEN,2003-2003,9.48148148148148,0.3118279569892473,0.1538461538461538,0.373134328358209,0.7241379310344828,0.925925925925926,0.8148148148148148,0.5185185185185185,0.037037037037037,0.7777777777777778,1.2222222222222223,3.074074074074074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
167,24.0,2060.0,281,621,35.0,98.0,246,523,94,156,107.0,278.0,385.0,105,71.0,28.0,138.0,226,691,3415,qyntel woods,SF,NBA,24.0,4,"NYK, MIA, POR, POR",2003-2006,12.335329341317363,0.4524959742351047,0.3571428571428571,0.4703632887189292,0.6025641025641025,2.305389221556886,0.6287425149700598,0.4251497005988024,0.1676646706586826,0.8263473053892215,1.3532934131736527,4.137724550898204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
856,268.0,17989.0,2372,5923,957.0,2656.0,1415,3267,613,823,307.0,1704.0,2011.0,685,296.0,423.0,552.0,1169,6314,3416,rasual butler,SF,NBA,36.0,13,"SAS, WAS, IND, TOR, TOT, LAC, CHI, LAC, NOH, NOH, NOK, NOK, MIA, MIA, MIA",2003-2016,21.01518691588785,0.4004727334121222,0.3603162650602409,0.4331190694827058,0.7448359659781288,2.3492990654205608,0.8002336448598131,0.3457943925233644,0.4941588785046729,0.6448598130841121,1.3656542056074767,7.376168224299065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
930,417.0,17864.0,1309,2797,1.0,12.0,1308,2785,1261,2383,2270.0,4331.0,6601.0,517,643.0,128.0,1040.0,2180,3880,3417,reggie evans,PF,NBA,34.0,13,"SAC, TOT, BRK, SAC, BRK, LAC, TOR, TOR, PHI, PHI, DEN, TOT, SEA, DEN, SEA, SEA, SEA",2003-2015,19.208602150537633,0.4680014301036825,0.0833333333333333,0.4696588868940754,0.5291649181703735,7.097849462365591,0.5559139784946237,0.6913978494623656,0.1376344086021505,1.118279569892473,2.3440860215053765,4.172043010752688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
76,6.0,584.0,24,86,0.0,0.0,24,86,35,80,48.0,73.0,121.0,29,28.0,9.0,27.0,109,83,3418,robert archibald,C-PF,NBA,23.0,2,"TOT, PHO, ORL, TOR, MEM",2003-2004,7.684210526315789,0.2790697674418604,0.0,0.2790697674418604,0.4375,1.5921052631578947,0.3815789473684211,0.3684210526315789,0.1184210526315789,0.3552631578947368,1.4342105263157894,1.0921052631578947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
544,106.0,9475.0,1228,3031,607.0,1588.0,621,1443,322,372,79.0,849.0,928.0,703,200.0,81.0,390.0,745,3385,3419,roger mason,SG,NBA,33.0,10,"MIA, NOH, WAS, NYK, SAS, SAS, WAS, WAS, TOT, CHI, TOR, CHI",2003-2014,17.417279411764707,0.4051468162322665,0.3822418136020151,0.4303534303534304,0.8655913978494624,1.7058823529411764,1.2922794117647058,0.3676470588235294,0.1488970588235294,0.7169117647058824,1.369485294117647,6.2224264705882355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
694,140.0,15798.0,2560,6209,454.0,1509.0,2106,4700,1263,1752,276.0,1153.0,1429.0,1577,560.0,131.0,1060.0,1104,6837,3420,ronald murray,SG,NBA,30.0,8,"TOT, CHA, CHI, ATL, TOT, DET, IND, DET, TOT, SEA, CLE, SEA, SEA, TOT, MIL, SEA",2003-2010,22.76368876080692,0.4123047189563537,0.3008614976805832,0.4480851063829787,0.7208904109589042,2.059077809798271,2.2723342939481266,0.8069164265129684,0.1887608069164265,1.5273775216138328,1.5907780979827089,9.851585014409222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
133,2.0,1216.0,113,347,0.0,3.0,113,344,64,115,120.0,168.0,288.0,29,29.0,37.0,71.0,188,290,3421,ryan humphrey,SF,NBA,25.0,3,"MEM, MEM, TOT, ORL, MEM",2003-2005,9.142857142857142,0.3256484149855908,0.0,0.3284883720930232,0.5565217391304348,2.1654135338345863,0.2180451127819548,0.2180451127819548,0.2781954887218045,0.5338345864661654,1.413533834586466,2.180451127819549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
45,0.0,550.0,69,149,0.0,4.0,69,145,65,94,28.0,66.0,94.0,33,7.0,4.0,28.0,45,203,3422,sean lampley,SF,NBA,24.0,2,"GSW, MIA",2003-2004,12.22222222222222,0.4630872483221476,0.0,0.4758620689655172,0.6914893617021277,2.088888888888889,0.7333333333333333,0.1555555555555555,0.0888888888888888,0.6222222222222222,1.0,4.511111111111111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
318,186.0,7805.0,990,2356,310.0,929.0,680,1427,392,555,127.0,595.0,722.0,890,365.0,50.0,559.0,682,2682,3423,smush parker,PG,NBA,26.0,5,"TOT, MIA, LAC, LAL, LAL, TOT, DET, PHO, CLE",2003-2008,24.544025157232703,0.4202037351443124,0.333692142088267,0.4765241765942536,0.7063063063063063,2.270440251572327,2.79874213836478,1.1477987421383649,0.1572327044025157,1.7578616352201255,2.1446540880503147,8.433962264150944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
66,0.0,517.0,73,202,13.0,49.0,60,153,14,26,24.0,46.0,70.0,31,26.0,4.0,39.0,71,173,3424,tamar slay,SG,NBA,24.0,3,"CHA, NJN, NJN",2003-2005,7.833333333333333,0.3613861386138614,0.2653061224489796,0.392156862745098,0.5384615384615384,1.0606060606060606,0.4696969696969697,0.3939393939393939,0.0606060606060606,0.5909090909090909,1.0757575757575757,2.621212121212121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
1157,999.0,35604.0,5119,11304,638.0,1711.0,4481,9593,1682,2228,1249.0,3657.0,4906.0,2695,648.0,541.0,1188.0,1392,12558,3425,tayshaun prince,SF,NBA,35.0,14,"MIN, TOT, MEM, BOS, DET, MEM, TOT, DET, MEM, DET, DET, DET, DET, DET, DET, DET, DET, DET, DET",2003-2016,30.77268798617113,0.4528485491861288,0.3728813559322034,0.4671114354216616,0.7549371633752244,4.240276577355229,2.3292999135695767,0.5600691443388073,0.4675885911840968,1.0267934312878133,1.2031114952463269,10.853932584269662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
9,0.0,35.0,3,12,0.0,3.0,3,9,5,8,1.0,6.0,7.0,5,3.0,1.0,3.0,4,11,3426,tito maddox,SG,NBA,21.0,1,HOU,2003-2003,3.888888888888889,0.25,0.0,0.3333333333333333,0.625,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444444,1.2222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
59,39.0,1381.0,168,428,21.0,78.0,147,350,49,62,36.0,126.0,162.0,130,57.0,33.0,81.0,145,406,3427,vincent yarbrough,SG,NBA,21.0,1,DEN,2003-2003,23.406779661016948,0.3925233644859813,0.2692307692307692,0.42,0.7903225806451613,2.7457627118644066,2.2033898305084745,0.9661016949152542,0.559322033898305,1.3728813559322033,2.457627118644068,6.88135593220339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
486,476.0,15818.0,3380,6445,2.0,10.0,3378,6435,2485,2984,1233.0,3261.0,4494.0,769,189.0,920.0,1311.0,1596,9247,3428,yao ming,C,NBA,30.0,8,"HOU, HOU, HOU, HOU, HOU, HOU, HOU, HOU",2003-2011,32.547325102880656,0.5244375484871994,0.2,0.524941724941725,0.832774798927614,9.246913580246911,1.5823045267489713,0.3888888888888889,1.8930041152263375,2.697530864197531,3.2839506172839505,19.026748971193417,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,yes
10,3.0,159.0,19,59,5.0,18.0,14,41,4,6,7.0,8.0,15.0,18,6.0,1.0,9.0,15,47,3429,alex garcia,SG,NBA,24.0,2,"NOH, SAS",2004-2005,15.9,0.3220338983050847,0.2777777777777778,0.3414634146341463,0.6666666666666666,1.5,1.8,0.6,0.1,0.9,1.5,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
38,5.0,469.0,68,130,0.0,1.0,68,129,27,44,45.0,75.0,120.0,19,10.0,9.0,28.0,87,163,3430,ben handlogten,C,NBA,31.0,2,"UTA, UTA",2004-2005,12.342105263157896,0.5230769230769231,0.0,0.5271317829457365,0.6136363636363636,3.1578947368421053,0.5,0.2631578947368421,0.2368421052631578,0.7368421052631579,2.289473684210526,4.2894736842105265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1202,658.0,32946.0,4409,8946,581.0,1693.0,3828,7253,1177,1652,1446.0,3900.0,5346.0,4222,743.0,588.0,2224.0,2596,10576,3431,boris diaw,PF,NBA,34.0,14,"UTA, SAS, SAS, SAS, SAS, TOT, CHA, SAS, CHA, CHA, TOT, PHO, CHA, PHO, PHO, PHO, ATL, ATL",2004-2017,27.409317803660567,0.4928459646769506,0.3431777909037212,0.5277816076106439,0.7124697336561744,4.447587354409317,3.512479201331115,0.6181364392678869,0.4891846921797005,1.8502495840266224,2.1597337770382694,8.798668885191347,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,0,no
67,12.0,630.0,90,189,0.0,3.0,90,186,40,82,75.0,112.0,187.0,22,17.0,8.0,44.0,82,220,3432,brandon hunter,PF,NBA,24.0,2,"ORL, BOS",2004-2005,9.402985074626866,0.4761904761904761,0.0,0.4838709677419355,0.4878048780487805,2.791044776119403,0.3283582089552239,0.2537313432835821,0.1194029850746268,0.6567164179104478,1.2238805970149254,3.283582089552239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
534,76.0,6725.0,1062,2491,328.0,881.0,734,1610,253,318,353.0,966.0,1319.0,294,157.0,154.0,315.0,956,2705,3433,brian cook,PF,NBA,31.0,9,"TOT, LAC, WAS, LAC, HOU, TOT, ORL, HOU, TOT, LAL, ORL, LAL, LAL, LAL, LAL",2004-2012,12.593632958801498,0.4263348052990767,0.3723041997729852,0.4559006211180124,0.7955974842767296,2.4700374531835205,0.550561797752809,0.2940074906367041,0.2883895131086142,0.5898876404494382,1.790262172284644,5.0655430711610485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
26,5.0,377.0,23,81,1.0,16.0,22,65,7,16,20.0,35.0,55.0,16,8.0,1.0,17.0,38,54,3434,britton johnsen,SF,NBA,25.0,2,"IND, ORL",2004-2005,14.5,0.2839506172839506,0.0625,0.3384615384615385,0.4375,2.1153846153846154,0.6153846153846154,0.3076923076923077,0.0384615384615384,0.6538461538461539,1.4615384615384617,2.076923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1337,1197.0,46265.0,10803,24146,1826.0,5124.0,8977,19022,6827,8369,2101.0,6270.0,8371.0,3643,1291.0,690.0,3258.0,3767,30259,3435,carmelo anthony,PF,NBA,37.0,19,"LAL, POR, POR, HOU, OKC, NYK, NYK, NYK, NYK, NYK, NYK, TOT, DEN, NYK, DEN, DEN, DEN, DEN, DEN, DEN, DEN",2004-2022,34.60359012715033,0.4474032966122753,0.3563622170179547,0.4719272421406792,0.8157485960090811,6.261032161555722,2.724756918474196,0.9655946148092744,0.5160807778608826,2.4367988032909498,2.81750186985789,22.632011967090502,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
893,881.0,31936.0,6209,12581,305.0,910.0,5904,11671,4466,5591,1927.0,5665.0,7592.0,1795,730.0,932.0,1807.0,2159,17189,3436,chris bosh,PF,NBA,31.0,13,"MIA, MIA, MIA, MIA, MIA, MIA, TOR, TOR, TOR, TOR, TOR, TOR, TOR",2004-2016,35.76259798432251,0.4935219775852476,0.3351648351648351,0.5058692485648187,0.7987837596136648,8.501679731243001,2.0100783874580066,0.8174692049272116,1.0436730123180291,2.0235162374020157,2.4176931690929453,19.248600223964164,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,yes
735,538.0,19642.0,3432,7023,1.0,24.0,3431,6999,1343,1808,1487.0,4095.0,5582.0,921,322.0,931.0,1544.0,1968,8208,3437,chris kaman,C,NBA,33.0,13,"POR, POR, LAL, DAL, NOH, LAC, LAC, LAC, LAC, LAC, LAC, LAC, LAC",2004-2016,26.723809523809525,0.4886800512601452,0.0416666666666666,0.4902128875553651,0.7428097345132744,7.594557823129252,1.2530612244897958,0.4380952380952381,1.2666666666666666,2.1006802721088436,2.6775510204081634,11.16734693877551,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
83,23.0,1117.0,96,228,0.0,1.0,96,227,66,89,99.0,179.0,278.0,64,14.0,46.0,70.0,200,258,3438,curtis borchardt,C,NBA,24.0,2,"UTA, UTA",2004-2005,13.457831325301203,0.4210526315789473,0.0,0.4229074889867841,0.7415730337078652,3.3493975903614457,0.7710843373493976,0.1686746987951807,0.5542168674698795,0.8433734939759037,2.4096385542168677,3.108433734939759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
702,176.0,10815.0,1285,2961,118.0,374.0,1167,2587,927,1231,276.0,907.0,1183.0,577,283.0,150.0,545.0,1325,3615,3439,dahntay jones,SF,NBA,36.0,13,"CLE, CLE, LAC, TOT, DAL, ATL, IND, IND, IND, DEN, SAC, MEM, MEM, MEM, MEM",2004-2017,15.405982905982906,0.4339750084430935,0.3155080213903743,0.4511016621569385,0.7530463038180342,1.6851851851851851,0.8219373219373219,0.4031339031339031,0.2136752136752136,0.7763532763532763,1.8874643874643875,5.14957264957265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
495,79.0,9229.0,1449,2904,3.0,19.0,1446,2885,514,609,553.0,1136.0,1689.0,589,324.0,106.0,486.0,1197,3415,3440,darius songaila,C,NBA,32.0,8,"PHI, NOH, WAS, WAS, WAS, CHI, SAC, SAC",2004-2011,18.64444444444445,0.4989669421487603,0.1578947368421052,0.5012131715771231,0.8440065681444991,3.412121212121212,1.1898989898989898,0.6545454545454545,0.2141414141414141,0.9818181818181818,2.418181818181818,6.898989898989899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
555,227.0,10090.0,1415,3040,0.0,9.0,1415,3031,464,812,719.0,1554.0,2273.0,493,242.0,724.0,659.0,1239,3294,3441,darko miličić,C,NBA,27.0,10,"BOS, MIN, MIN, TOT, NYK, MIN, MEM, MEM, ORL, TOT, DET, ORL, DET, DET",2004-2013,18.18018018018018,0.4654605263157895,0.0,0.4668426261959749,0.5714285714285714,4.095495495495496,0.8882882882882883,0.436036036036036,1.3045045045045045,1.1873873873873877,2.2324324324324323,5.935135135135135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1034,742.0,29144.0,5703,11519,57.0,215.0,5646,11304,2571,3148,1784.0,4806.0,6590.0,2273,764.0,850.0,1660.0,2408,14034,3442,david west,C,NBA,37.0,15,"GSW, GSW, SAS, IND, IND, IND, IND, NOH, NOH, NOH, NOH, NOK, NOK, NOH, NOH",2004-2018,28.18568665377176,0.4950950603350985,0.2651162790697674,0.4994692144373673,0.8167090216010165,6.373307543520309,2.1982591876208897,0.7388781431334622,0.8220502901353965,1.6054158607350095,2.3288201160541586,13.572533849129591,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,no
7,0.0,32.0,5,12,3.0,8.0,2,4,0,2,0.0,4.0,4.0,1,0.0,0.0,1.0,0,13,3443,desmond ferguson,SF,NBA,26.0,1,POR,2004-2004,4.571428571428571,0.4166666666666667,0.375,0.5,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,1.8571428571428572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
10,0.0,89.0,14,28,0.0,0.0,14,28,4,4,6.0,18.0,24.0,3,2.0,2.0,6.0,14,32,3444,desmond penigar,PF,NBA,22.0,1,ORL,2004-2004,8.9,0.5,0.0,0.5,1.0,2.4,0.3,0.2,0.2,0.6,1.4,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1121,912.0,37309.0,8753,18299,581.0,1985.0,8172,16314,5843,7652,1308.0,3877.0,5185.0,5929,1681.0,932.0,3466.0,2452,23930,3445,dwyane wade,SG,NBA,37.0,16,"MIA, TOT, CLE, MIA, CHI, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA, MIA",2004-2019,33.281891168599465,0.4783321492977758,0.2926952141057934,0.5009194556822362,0.7635912179822268,4.625334522747547,5.2890276538804635,1.4995539696699376,0.8314005352363961,3.0918822479928636,2.1873327386262265,21.347011596788583,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,yes
547,154.0,8086.0,822,1768,3.0,17.0,819,1751,301,432,553.0,1299.0,1852.0,286,244.0,275.0,403.0,1103,1948,3446,francisco elson,C,NBA,35.0,9,"PHI, UTA, TOT, MIL, PHI, MIL, TOT, SAS, SEA, SAS, DEN, DEN, DEN",2004-2012,14.782449725776964,0.4649321266968326,0.1764705882352941,0.4677327241576242,0.6967592592592593,3.385740402193784,0.5228519195612431,0.4460694698354662,0.5027422303473492,0.7367458866544789,2.016453382084095,3.5612431444241315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
4,0.0,43.0,3,8,0.0,0.0,3,8,2,6,4.0,7.0,11.0,2,0.0,1.0,4.0,5,8,3447,hiram fuller,PF,NBA,22.0,1,ATL,2004-2004,10.75,0.375,0.0,0.375,0.3333333333333333,2.75,0.5,0.0,0.25,1.0,1.25,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
