W,L,G,GS,GF,CG,SHO,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,ROY,AS,GG,CY,name,Age,index,Tm,Awards,Lg,Year,W-L%,ERA,FIP,WHIP,H9,HR9,BB9,SO9,hof
8.0,6.0,35.0,12.0,9.0,5.0,2.0,131.2,142.0,60.0,52.0,6.0,40.0,6.0,34.0,0.0,1.0,1.0,0,0,0,0,George Dockins,30,25813,"STL, BRO","nan, nan","NL, NL",1945-1947,0.5710000000000001,7.51,5.875,1.798,13.15,1.85,3.05,2.05,no
10.0,23.0,77.0,35.0,22.0,14.0,4.0,346.3,294.0,151.0,110.0,4.0,130.0,0.0,128.0,10.0,2.0,15.0,0,0,0,0,George Dumont,23,27174,"WSH, WSH, WSH, WSH, BOS","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",1915-1919,0.366,3.422,2.758,1.3252,8.42,0.08,3.5200000000000005,4.279999999999999,no
142.0,117.0,386.0,293.0,59.0,126.0,21.0,2247.2,2375.0,1275.0,1123.0,169.0,923.0,28.0,1150.0,31.0,2.0,62.0,0,0,0,0,George Earnshaw,36,27780,"PHA, PHA, PHA, PHA, PHA, PHA, CHW, TOT, CHW, BRO, TOT, BRO, STL","nan, nan, nan, MVP-11, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL, NL",1928-1936,0.5069230769230769,5.049230769230769,4.426153846153846,1.5473076923076925,10.123076923076924,0.7,3.776923076923077,4.430769230769231,no
0.0,0.0,8.0,1.0,1.0,0.0,0.0,14.0,22.0,15.0,15.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,George Edmondson,28,28098,"CLE, CLE, CLE","nan, nan, nan","AL, AL, AL",1922-1924,,9.75,4.8933333333333335,2.208333333333333,15.766666666666666,0.3666666666666667,4.133333333333333,1.1333333333333333,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,George Ellison,23,28636,CLE,,AL,1920-1920,,0.0,6.8,2.0,0.0,0.0,18.0,9.0,no
0.0,1.0,37.0,1.0,16.0,0.0,0.0,60.1,56.0,33.0,29.0,2.0,37.0,0.0,11.0,0.0,0.0,2.0,0,0,0,0,George Estock,26,29280,BSN,,NL,1951-1951,0.0,4.33,4.39,1.541,8.4,0.3,5.5,1.6,no
0.0,0.0,9.0,0.0,6.0,0.0,0.0,18.2,27.0,8.0,7.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,George Eyrich,18,29589,PHI,,NL,1943-1943,,3.38,4.26,1.929,13.0,0.5,4.3,2.4,no
47.0,53.0,524.0,0.0,249.0,0.0,0.0,858.5,837.0,447.0,406.0,68.0,403.0,65.0,597.0,18.0,3.0,34.0,0,0,0,0,George Frazier,32,33058,"STL, STL, STL, NYY, NYY, NYY, TOT, CLE, CHC, CHC, TOT, CHC, MIN, MIN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, AL, AL, MLB, AL, NL, NL, MLB, NL, AL, AL",1978-1987,0.4012857142857143,4.121428571428572,3.8707142857142856,1.4450714285714288,8.9,0.7285714285714285,4.092857142857143,5.964285714285714,no
0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.1,3.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,George Gerberman,20,35776,CHC,,NL,1962-1962,,1.69,7.49,1.5,5.1,1.7,8.4,1.7,no
0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,George Gick,22,36053,"CHW, CHW","nan, nan","AL, AL",1937-1938,,0.0,3.125,0.0,0.0,0.0,0.0,6.75,no
25.0,39.0,115.0,57.0,41.0,27.0,2.0,497.6,647.0,350.0,305.0,48.0,166.0,11.0,120.0,9.0,0.0,4.0,0,0,0,0,George Gill,30,36187,"DET, DET, TOT, DET, SLB","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",1937-1939,0.2904,6.252000000000001,4.738,1.7166,12.4,0.9,3.04,1.98,no
0.0,2.0,7.0,3.0,3.0,1.0,0.0,35.0,42.0,38.0,27.0,0.0,19.0,0.0,12.0,2.0,0.0,2.0,0,0,0,0,George Gillpatrick,23,36233,STL,,NL,1898-1898,0.0,6.94,3.88,1.743,10.8,0.0,4.9,3.1,no
0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.1,9.0,8.0,8.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,George Glinatsis,25,36523,SEA,,AL,1994-1994,0.0,13.5,11.01,2.813,15.2,3.4,10.1,1.7,no
15.0,20.0,114.0,23.0,44.0,8.0,1.0,345.7,460.0,258.0,218.0,16.0,182.0,8.0,89.0,4.0,1.0,11.0,0,0,0,0,George Grant,28,37589,"SLB, SLB, SLB, CLE, CLE, CLE, PIT","nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, NL",1923-1931,0.2578,6.424285714285714,4.4871428571428575,2.020142857142857,13.4,0.4428571428571429,4.771428571428571,2.5142857142857147,no
56.0,57.0,132.0,119.0,13.0,101.0,3.0,994.2,1067.0,718.0,488.0,35.0,479.0,0.0,315.0,35.0,0.0,59.0,0,0,0,0,George Haddock,27,40600,"WHS, WHS, BRO, BRO, TOT, PHI, WHS","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL",1888-1894,0.3518571428571428,5.207142857142857,4.795714285714285,1.6247142857142858,10.271428571428572,0.2857142857142857,4.342857142857143,1.885714285714286,no
10.0,14.0,28.0,20.0,7.0,14.0,0.0,172.1,234.0,156.0,104.0,7.0,88.0,0.0,46.0,5.0,0.0,10.0,0,0,0,0,George Harper,29,41817,"PHI, BRO","nan, nan","NL, NL",1894-1896,0.4165,5.4350000000000005,5.165,1.868,12.2,0.35,4.6,2.4,no
102.0,99.0,228.0,198.0,28.0,184.0,8.0,1822.7,2105.0,1277.0,916.0,60.0,790.0,0.0,409.0,58.0,0.0,38.0,0,0,0,0,George Hemming,28,43448,"BRO, TOT, CIN, LOU, LOU, TOT, LOU, BLN, BLN, BLN, LOU","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1891-1897,0.4899090909090909,4.799090909090909,4.725454545454546,1.611909090909091,10.636363636363637,0.4272727272727273,3.8818181818181823,1.8272727272727276,no
1.0,2.0,12.0,1.0,9.0,0.0,0.0,27.2,33.0,16.0,16.0,3.0,17.0,0.0,8.0,0.0,0.0,1.0,0,0,0,0,George Hennessey,37,43684,"SLB, PHI, CHC","nan, nan, nan","AL, NL, NL",1937-1945,0.25,6.766666666666666,5.043333333333333,2.139,14.1,1.0333333333333334,5.166666666666667,3.7,no
0.0,4.0,6.0,4.0,2.0,2.0,0.0,26.0,37.0,33.0,21.0,3.0,22.0,0.0,6.0,0.0,0.0,2.0,0,0,0,0,George Hesselbacher,21,44530,PHA,,AL,1916-1916,0.0,7.27,5.89,2.269,12.8,1.0,7.6,2.1,no
4.0,4.0,26.0,7.0,8.0,3.0,2.0,88.1,105.0,48.0,40.0,9.0,18.0,2.0,25.0,1.0,1.0,0.0,0,0,0,0,George Hockette,27,45247,"BOS, BOS","nan, nan","AL, AL",1934-1935,0.5335000000000001,3.405,4.49,1.2905,9.7,0.95,1.9,3.1,no
5.0,6.0,16.0,13.0,2.0,9.0,0.0,91.0,130.0,89.0,66.0,8.0,44.0,0.0,18.0,5.0,0.0,5.0,0,0,0,0,George Hodson,27,45296,"BSN, PHI","nan, nan","NL, NL",1894-1895,0.4165,7.685,6.664999999999999,1.9915000000000005,13.4,1.3,4.55,2.35,no
4.0,10.0,16.0,13.0,3.0,10.0,0.0,113.1,104.0,48.0,31.0,2.0,38.0,0.0,43.0,3.0,1.0,1.0,0,0,0,0,George Hunter,21,47081,BRO,,NL,1909-1909,0.286,2.46,2.77,1.253,8.3,0.2,3.0,3.4,no
7.0,11.0,70.0,9.0,32.0,4.0,1.0,168.5,159.0,101.0,85.0,12.0,100.0,6.0,86.0,9.0,3.0,4.0,0,0,0,0,George Jeffcoat,29,48621,"BRO, BRO, BRO, BSN","nan, nan, nan, nan","NL, NL, NL, NL",1936-1943,0.3459999999999999,3.1775,3.93,1.379,8.525,0.475,3.875,4.675,no
23.0,26.0,66.0,52.0,7.0,25.0,5.0,411.0,420.0,221.0,143.0,10.0,123.0,0.0,187.0,11.0,2.0,8.0,0,0,0,0,George Johnson,28,49273,"CIN, TOT, CIN","nan, nan, nan","NL, MLB, NL",1913-1914,0.4705,4.34,2.986666666666667,1.5626666666666666,10.833333333333334,0.1333333333333333,3.233333333333333,3.7,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,George Joyce,39,50309,WHS,,NL,1886-1886,,,,,,,,,no
32.0,43.0,109.0,77.0,23.0,41.0,5.0,626.5,631.0,314.0,221.0,3.0,272.0,0.0,285.0,32.0,2.0,14.0,0,0,0,0,George Kahler,24,50932,"CLE, CLE, CLE, CLE, CLE","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",1910-1914,0.3658,3.112,3.25,1.4578,9.2,0.04,3.88,3.66,no
14.0,29.0,48.0,45.0,3.0,42.0,1.0,383.1,397.0,279.0,193.0,9.0,205.0,0.0,147.0,10.0,0.0,22.0,0,0,0,0,George Keefe,22,51369,"WHS, WHS, WHS, WHS","nan, nan, nan, nan","NL, NL, NL, NL",1886-1889,0.1925,5.535,4.7475000000000005,1.6975,10.825,0.375,4.449999999999999,2.25,no
0.0,1.0,3.0,1.0,2.0,1.0,0.0,16.1,23.0,17.0,8.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,0,0,0,0,George Kelb,27,51504,CLV,,NL,1898-1898,0.0,4.41,2.71,1.469,12.7,0.0,0.6,4.4,no
21.0,27.0,450.0,0.0,114.0,0.0,0.0,452.8,401.0,180.0,163.0,53.0,132.0,15.0,379.0,10.0,0.0,14.0,0,0,0,0,George Kontos,33,53556,"NYY, SFG, SFG, SFG, SFG, SFG, TOT, SFG, PIT, TOT, TOT, PIT, CLE, NYY","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, AL, NL, AL, AL",2011-2018,0.471,2.995,3.891428571428571,1.091714285714286,7.264285714285714,1.0571428571428572,2.5785714285714287,7.664285714285714,no
1.0,0.0,11.0,0.0,4.0,0.0,0.0,17.0,11.0,8.0,8.0,1.0,14.0,1.0,13.0,1.0,0.0,0.0,0,0,0,0,George Korince,21,53655,"DET, DET","nan, nan","AL, AL",1966-1967,1.0,2.57,4.734999999999999,1.4165,4.7,0.3,8.05,6.55,no
4.0,8.0,34.0,14.0,7.0,2.0,0.0,113.1,110.0,63.0,63.0,23.0,48.0,1.0,73.0,4.0,0.0,5.0,0,0,0,0,George Lauzerique,22,56080,"KCA, OAK, OAK, MIL","nan, nan, nan, nan","AL, AL, AL, AL",1967-1970,0.2539999999999999,3.4725,5.0975,1.255,6.3,1.25,5.0,4.375,no
0.0,4.0,10.0,6.0,4.0,4.0,0.0,64.0,96.0,40.0,38.0,0.0,16.0,0.0,8.0,6.0,0.0,0.0,0,0,0,0,George Leitner,31,56898,"TOT, PHA, NYG, TOT, CLE, CHW","nan, nan, nan, nan, nan, nan","MLB, AL, NL, AL, AL, AL",1901-1902,0.0,5.675,3.82,1.7565,13.05,0.0,2.783333333333333,1.3,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,George Lowe,25,59000,CIN,,NL,1920-1920,,0.0,4.3,1.0,4.5,0.0,4.5,0.0,no
16.0,41.0,89.0,63.0,24.0,35.0,1.0,538.3,477.0,255.0,169.0,13.0,153.0,0.0,252.0,16.0,1.0,17.0,0,0,0,0,George McConnell,38,64482,"NYY, NYY, NYY, CHC, CHC","nan, nan, nan, nan, nan","AL, AL, AL, NL, NL",1909-1916,0.1722,2.412,2.804,1.1724,6.959999999999999,0.14,3.62,5.08,no
97.0,102.0,312.0,201.0,84.0,119.0,17.0,1786.2,1602.0,673.0,479.0,25.0,451.0,0.0,659.0,33.0,2.0,16.0,0,0,0,0,George McQuillan,33,65632,"PHI, PHI, PHI, PHI, CIN, PIT, PIT, TOT, PIT, PHI, PHI, CLE","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL",1907-1918,0.4580833333333333,2.4758333333333336,2.598333333333333,1.1708333333333334,8.258333333333333,0.125,2.2916666666666665,3.4166666666666665,no
3.0,4.0,9.0,9.0,0.0,5.0,0.0,51.4,81.0,66.0,50.0,2.0,26.0,0.0,10.0,4.0,0.0,2.0,0,0,0,0,George Meakim,29,65761,"TOT, CHC, CIN, LOU","nan, nan, nan, nan","NL, NL, NL, NL",1892-1895,0.45825,7.915,4.355,1.99,13.55,0.275,4.35,1.7000000000000002,no
3.0,7.0,36.0,9.0,21.0,2.0,0.0,105.3,130.0,67.0,49.0,3.0,45.0,0.0,27.0,2.0,0.0,0.0,0,0,0,0,George Milstead,23,67455,"CHC, CHC, CHC","nan, nan, nan","NL, NL, NL",1924-1926,0.3889999999999999,4.216666666666667,3.8733333333333335,1.6703333333333334,11.233333333333334,0.3,3.733333333333333,2.3666666666666667,no
136.0,138.0,410.0,271.0,103.0,142.0,20.0,2330.5,2427.0,1040.0,846.0,81.0,588.0,0.0,698.0,81.0,1.0,26.0,0,0,0,0,George Mogridge,38,68158,"CHW, CHW, NYY, NYY, NYY, NYY, NYY, NYY, WSH, WSH, WSH, WSH, TOT, WSH, SLB, BSN, BSN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL",1911-1927,0.4489411764705882,3.611764705882353,3.4023529411764706,1.291235294117647,9.3,0.3823529411764705,2.323529411764706,2.9647058823529413,no
0.0,1.0,15.0,1.0,9.0,0.0,0.0,42.2,41.0,22.0,10.0,0.0,8.0,0.0,14.0,4.0,0.0,2.0,0,0,0,0,George Mohart,29,68160,"BRO, BRO","nan, nan","NL, NL",1920-1921,0.0,2.815,3.31,1.2035,9.3,0.0,1.55,2.3,no
216.0,195.0,464.0,420.0,39.0,346.0,34.0,3557.5,3397.0,1576.0,1122.0,40.0,1174.0,0.0,1424.0,127.0,1.0,81.0,0,0,0,0,George Mullin,32,60750,"DET, DET, DET, DET, DET, DET, DET, DET, DET, DET, DET, TOT, DET, WSH","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1902-1913,0.4856428571428571,3.0507142857142857,3.045714285714286,1.323357142857143,8.842857142857143,0.1142857142857143,3.057142857142857,3.392857142857143,no
19.0,26.0,110.0,42.0,36.0,10.0,0.0,414.7,450.0,282.0,249.0,17.0,199.0,0.0,114.0,23.0,1.0,9.0,0,0,0,0,George Murray,34,70227,"NYY, BOS, BOS, WSH, WSH, CHW","nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL",1922-1933,0.4676,5.991666666666667,4.746666666666667,1.6806666666666663,9.883333333333333,0.3,5.233333333333333,2.1333333333333333,no
3.0,9.0,21.0,10.0,6.0,3.0,0.0,87.1,105.0,50.0,44.0,4.0,21.0,3.0,8.0,2.0,0.0,2.0,0,0,0,0,George O'Donnell,25,72880,PIT,,NL,1954-1954,0.25,4.53,3.6,1.443,10.8,0.4,2.2,0.8,no
1.0,1.0,12.0,0.0,5.0,0.0,0.0,29.2,39.0,24.0,18.0,2.0,9.0,0.0,7.0,0.0,0.0,0.0,0,0,0,0,George Payne,31,76542,CHW,,AL,1920-1920,0.5,5.46,4.12,1.618,11.8,0.6,2.7,2.1,no
0.0,1.0,4.0,0.0,1.0,0.0,0.0,8.1,9.0,5.0,5.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,0,0,0,0,George Perez,20,77204,PIT,,NL,1958-1958,0.0,5.4,5.0,1.56,9.7,1.1,4.3,2.2,no
36.0,27.0,103.0,61.0,30.0,26.0,5.0,509.4,445.0,250.0,176.0,8.0,217.0,0.0,260.0,10.0,0.0,16.0,0,0,0,0,George Pierce,29,78305,"CHC, CHC, CHC, CHC, CHC, STL","nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL",1912-1917,0.5605,3.3683333333333336,3.11,1.38,8.533333333333333,0.0833333333333333,3.883333333333333,3.8166666666666655,no
0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,4.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,George Piktuzis,24,78376,CHC,,NL,1956-1956,,7.2,4.97,1.6,10.8,1.8,3.6,5.4,no
113.0,83.0,302.0,210.0,68.0,105.0,18.0,1647.1,1701.0,879.0,746.0,72.0,655.0,18.0,784.0,35.0,1.0,36.0,0,0,0,0,George Pipgras,35,78544,"NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, TOT, NYY, BOS, BOS, BOS","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1923-1935,0.45825,5.651538461538461,5.260769230769231,1.6724615384615384,10.03076923076923,0.9153846153846156,5.046153846153846,3.6384615384615375,no
5.0,6.0,20.0,13.0,7.0,7.0,0.0,104.4,145.0,86.0,66.0,2.0,36.0,0.0,20.0,0.0,0.0,4.0,0,0,0,0,George Prentiss,26,79579,"BOS, TOT, BOS, BLA","nan, nan, nan, nan","AL, AL, AL, AL",1901-1902,0.475,5.9775,4.43,1.87425,12.575,0.3999999999999999,4.3,1.325,no
1.0,2.0,3.0,3.0,0.0,2.0,0.0,22.0,38.0,28.0,16.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,0,0,0,0,George Radbourn,27,81088,DTN,,NL,1883-1883,0.333,6.55,4.62,2.045,15.5,0.4,2.9,0.8,no
4.0,6.0,14.0,12.0,2.0,8.0,0.0,94.0,80.0,64.0,44.0,4.0,82.0,0.0,26.0,4.0,0.0,10.0,0,0,0,0,George Rettger,23,82875,"TOT, CLV, CIN","nan, nan, nan","NL, NL, NL",1892-1892,0.5499999999999999,4.156666666666666,5.3566666666666665,1.7936666666666667,7.766666666666667,0.3,8.4,2.1,no
1.0,5.0,41.0,5.0,14.0,0.0,0.0,86.3,103.0,56.0,48.0,4.0,41.0,9.0,40.0,7.0,1.0,1.0,0,0,0,0,George Riley,29,83820,"CHC, CHC, SFG, MON","nan, nan, nan, nan","NL, NL, NL, NL",1979-1986,0.3333333333333333,4.8575,4.29,1.67125,10.175,0.375,4.9,4.225,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,George Ross,26,86019,NYG,,NL,1918-1918,,0.0,4.37,2.143,7.7,0.0,11.6,7.7,no
0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,George Scott,24,90601,STL,,NL,1920-1920,,4.5,3.97,1.167,6.0,0.0,4.5,1.5,no
4.0,7.0,16.0,13.0,3.0,12.0,0.0,113.0,138.0,101.0,80.0,3.0,68.0,0.0,31.0,11.0,2.0,11.0,0,0,0,0,George Sharrott,24,91461,"BRO, BRO","nan, nan","NL, NL",1893-1894,0.2,7.435,5.215,1.85,11.4,0.15,5.25,2.9,no
0.0,0.0,4.0,0.0,4.0,0.0,0.0,15.0,24.0,18.0,9.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0,George Shears,22,91640,NYY,,AL,1912-1912,,5.4,3.85,2.333,14.4,0.0,6.6,5.4,no
20.0,18.0,514.0,0.0,177.0,0.0,0.0,391.0,333.0,153.0,149.0,33.0,178.0,27.0,381.0,10.0,2.0,10.0,0,1,0,0,George Sherrill,35,91817,"SEA, SEA, SEA, SEA, BAL, TOT, BAL, LAD, LAD, ATL, SEA","nan, nan, nan, nan, AS, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL, AL",2004-2012,0.5696,5.62,5.607272727272727,1.6473636363636366,10.563636363636364,1.9181818181818184,4.2727272727272725,7.927272727272728,no
62.0,109.0,418.0,156.0,170.0,74.0,7.0,1797.7,2027.0,1032.0,811.0,82.0,545.0,6.0,481.0,37.0,6.0,39.0,0,0,0,0,George Smith,31,93423,"NYG, NYG, TOT, CIN, NYG, BRO, TOT, NYG, PHI, PHI, PHI, PHI, BRO, DET, DET, DET, DET, BOS","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, AL, AL, AL",1916-1930,0.4151111111111111,4.22,3.771111111111111,1.4782777777777776,9.966666666666669,0.3833333333333333,3.327777777777777,2.6,no
16.0,10.0,122.0,9.0,47.0,3.0,0.0,249.7,228.0,123.0,113.0,40.0,106.0,14.0,82.0,4.0,0.0,3.0,0,0,0,0,George Spencer,33,94514,"NYG, NYG, NYG, NYG, NYG, NYG, DET, DET","nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, AL, AL",1950-1960,0.6815000000000001,4.34625,5.9775,1.599875,8.325,1.475,6.0875,3.05,no
0.0,1.0,4.0,2.0,0.0,0.0,0.0,11.2,16.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,George Stablein,22,94908,SDP,,NL,1980-1980,0.0,3.09,2.84,1.629,12.3,0.0,2.3,3.1,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,George Stallings,30,94964,PHI,,NL,1898-1898,,,,,,,,,no
60.0,57.0,203.0,145.0,29.0,24.0,5.0,1019.5,1119.0,524.0,441.0,122.0,270.0,41.0,590.0,21.0,5.0,13.0,0,0,0,0,George Stone,28,96078,"ATL, ATL, ATL, ATL, ATL, ATL, NYM, NYM, NYM","nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL",1967-1975,0.500625,4.13,3.5677777777777777,1.3817777777777778,10.055555555555555,0.9555555555555556,2.3777777777777778,5.088888888888889,no
9.0,6.0,45.0,12.0,17.0,4.0,0.0,135.0,153.0,96.0,86.0,9.0,64.0,0.0,52.0,5.0,1.0,6.0,0,0,0,0,George Stueland,26,96600,"CHC, CHC, CHC, CHC","nan, nan, nan, nan","NL, NL, NL, NL",1921-1925,0.2306666666666667,5.0425,4.3575,1.7195,9.425,0.175,6.05,3.775,no
1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,George Stultz,21,96653,BSN,,NL,1894-1894,1.0,0.0,5.26,1.0,4.0,0.0,5.0,1.0,no
64.0,60.0,164.0,122.0,37.0,77.0,10.0,1099.3,1112.0,468.0,361.0,22.0,230.0,0.0,385.0,45.0,6.0,17.0,0,0,0,0,George Suggs,30,96857,"DET, DET, CIN, CIN, CIN, CIN","nan, nan, nan, nan, nan, nan","AL, AL, NL, NL, NL, NL",1908-1913,0.467,2.678333333333333,2.685,1.1965,9.05,0.1666666666666666,1.7166666666666668,3.1666666666666665,no
26.0,20.0,149.0,46.0,50.0,10.0,1.0,500.0,503.0,273.0,242.0,52.0,197.0,12.0,219.0,23.0,3.0,6.0,0,0,0,0,George Susce,33,97075,"DET, CLE, BOS, BOS, BOS, TOT, BOS, DET, DET","nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL",1932-1959,0.5476,7.439999999999999,5.541428571428571,1.8165714285714285,12.328571428571427,1.6571428571428573,4.0285714285714285,3.571428571428572,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,George Thomas,20,98937,DET,,AL,1958-1958,,,,,,,,,no
3.0,0.0,48.0,0.0,13.0,0.0,0.0,66.4,71.0,35.0,30.0,10.0,41.0,4.0,43.0,2.0,0.0,2.0,0,0,0,0,George Throop,28,99445,"KCR, KCR, KCR, TOT, KCR, HOU","nan, nan, nan, nan, nan, nan","AL, AL, AL, MLB, AL, NL",1975-1979,1.0,4.736666666666666,5.455000000000001,1.9296666666666664,9.9,0.95,7.483333333333333,5.15,no
1.0,2.0,41.0,0.0,18.0,0.0,0.0,68.1,86.0,51.0,47.0,9.0,27.0,5.0,30.0,3.0,1.0,1.0,0,0,0,0,George Tsamis,26,100569,MIN,,AL,1993-1993,0.333,6.19,5.14,1.654,11.3,1.2,3.6,4.0,no
2.0,12.0,62.0,15.0,30.0,4.0,0.0,183.5,196.0,144.0,126.0,10.0,157.0,4.0,47.0,6.0,1.0,21.0,0,0,0,0,George Turbeville,22,100716,"PHA, PHA, PHA","nan, nan, nan","AL, AL, AL",1935-1937,0.0953333333333333,6.263333333333333,6.243333333333333,1.9,9.5,0.5666666666666667,7.633333333333333,2.3000000000000003,no
213.0,169.0,545.0,381.0,129.0,240.0,21.0,3251.3,3563.0,1735.0,1470.0,130.0,1012.0,9.0,1193.0,119.0,5.0,58.0,0,0,0,0,George Uhle,37,100952,"CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, DET, DET, DET, DET, TOT, TOT, DET, NYG, NYY, NYY, CLE","nan, nan, nan, nan, MVP-8, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, MLB, AL, AL, NL, AL, AL, AL",1919-1936,0.5377,5.978571428571429,4.716190476190476,1.5791904761904765,11.376190476190477,1.1428571428571428,2.842857142857143,3.9,no
0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,George Washburn,26,104852,NYY,,AL,1941-1941,0.0,13.5,8.83,3.5,9.0,0.0,22.5,4.5,no
21.0,20.0,50.0,39.0,10.0,32.0,0.0,358.2,446.0,249.0,169.0,5.0,116.0,0.0,60.0,14.0,0.0,8.0,0,0,0,0,George Wheeler,29,106240,"PHI, PHI, PHI, PHI","nan, nan, nan, nan","NL, NL, NL, NL",1896-1899,0.5507500000000001,4.4975000000000005,4.1275,1.5235,10.825,0.1,2.9,1.25,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,George Wilson,25,107857,BOS,,AL,1914-1914,,,,,,,,,no
0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,12.0,11.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,George Winkelman,21,108112,WHS,,NL,1886-1886,0.0,10.5,4.27,2.833,18.0,0.0,7.5,6.0,no
